strain	accession	name	segment	date	host	country	abbreviation	virus
TW_3506_02	HQ283732	TW_3506_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3509_02	HQ283733	TW_3509_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3510_98	HQ283871	TW_3510_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3523_01	HQ283630	TW_3523_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3535_98	HQ283872	TW_3535_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3538_02	HQ283734	TW_3538_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3550_98	HQ283873	TW_3550_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3552_02	HQ283735	TW_3552_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3554_02	HQ283736	TW_3554_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3584_98	HQ283874	TW_3584_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3592_98	HQ283875	TW_3592_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3594_00	HQ283533	TW_3594_00		2000-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3620_98	HQ283876	TW_3620_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3647_01	HQ283632	TW_3647_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3684_01	HQ283633	TW_3684_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3686_02	HQ283737	TW_3686_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3694_01	HQ283634	TW_3694_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3702_98	HQ283877	TW_3702_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3704_00	HQ283534	TW_3704_00		2000-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3712_98	HQ283878	TW_3712_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3716_02	HQ283738	TW_3716_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3724_98	HQ283879	TW_3724_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3797_01	HQ283635	TW_3797_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3800_01	HQ283636	TW_3800_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3802_01	HQ283637	TW_3802_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3804_02	HQ283739	TW_3804_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3806_01	HQ283638	TW_3806_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3807_01	HQ283639	TW_3807_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3815_01	HQ283640	TW_3815_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3821_02	HQ283740	TW_3821_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3830_01	HQ283641	TW_3830_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3857_00	HQ283535	TW_3857_00		2000-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3881_02	HQ283741	TW_3881_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3882_00	HQ283536	TW_3882_00		2000-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3894_01	HQ283642	TW_3894_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3895_02	HQ283742	TW_3895_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3909_01	HQ283643	TW_3909_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3909_02	HQ283743	TW_3909_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3911_01	HQ283644	TW_3911_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3921_01	HQ283645	TW_3921_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3929_02	HQ283744	TW_3929_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3970_00	HQ283537	TW_3970_00		2000-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4005_02	HQ283745	TW_4005_02		2002-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4021_01	HQ283646	TW_4021_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4048_01	HQ283647	TW_4048_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4064_01	HQ283648	TW_4064_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4094_01	HQ283649	TW_4094_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4103_01	HQ283650	TW_4103_01		2001-08-XX	Human	Taiwan	C4	Human_enterovirus_71
TW_4106_98	HQ283880	TW_4106_98		1998-08-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4137_01	HQ283651	TW_4137_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4138_00	HQ283538	TW_4138_00		2000-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4141_01	HQ283652	TW_4141_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4151_02	HQ283746	TW_4151_02		2002-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4156_00	HQ283539	TW_4156_00		2000-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4173_01	HQ283653	TW_4173_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4215_98	HQ283881	TW_4215_98		1998-09-XX	Human	Taiwan	C1	Human_enterovirus_71
TW_4279_00	HQ283540	TW_4279_00		2000-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4282_00	HQ283541	TW_4282_00		2000-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4294_01	HQ283654	TW_4294_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4331_01	HQ283655	TW_4331_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4356_01	HQ283656	TW_4356_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4368_98	HQ283882	TW_4368_98		1998-09-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4375_98	HQ283883	TW_4375_98		1998-09-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4399_01	HQ283657	TW_4399_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4411_01	HQ283658	TW_4411_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4438_01	HQ283659	TW_4438_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4451_01	HQ283660	TW_4451_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4486_01	HQ283661	TW_4486_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4507_00	HQ283542	TW_4507_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4510_98	HQ283884	TW_4510_98		1998-09-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4527_00	HQ283543	TW_4527_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4530_01	HQ283662	TW_4530_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4535_00	HQ283544	TW_4535_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4566_00	HQ283545	TW_4566_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4568_00	HQ283546	TW_4568_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4625_01	HQ283663	TW_4625_01		2001-08-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4662_01	HQ283664	TW_4662_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4664_00	HQ283547	TW_4664_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4681_01	HQ283665	TW_4681_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4687_01	HQ283666	TW_4687_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4711_99	HQ283894	TW_4711_99		1999-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4729_00	HQ283548	TW_4729_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4741_00	HQ283549	TW_4741_00		2000-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4752_01	HQ283667	TW_4752_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4866_98	HQ283885	TW_4866_98		1998-10-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4891_01	HQ283668	TW_4891_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4912_99	HQ283895	TW_4912_99		1999-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4924_01	HQ283669	TW_4924_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4925_98	HQ283886	TW_4925_98		1998-10-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4931_98	HQ283887	TW_4931_98		1998-10-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4940_98	HQ283888	TW_4940_98		1998-10-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_4954_01	HQ283670	TW_4954_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4968_01	HQ283671	TW_4968_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_4983_01	HQ283672	TW_4983_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_50144_2013	MG756754	TW_50144_2013		2013-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_50193_2012	MG756742	TW_50193_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_50234_2012	MG756743	TW_50234_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5026_01	HQ283673	TW_5026_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_50490_2012	MG756744	TW_50490_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_50558_2012	MG756745	TW_50558_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5056_98	HQ283889	TW_5056_98		1998-11-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_50601_2012	MG756746	TW_50601_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_50681_2012	MG756747	TW_50681_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5074_01	HQ283674	TW_5074_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5078_01	HQ283675	TW_5078_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_50837_2016	MG756691	TW_50837_2016		2016-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5086_02	HQ283747	TW_5086_02		2002-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_50878_2012	MG756748	TW_50878_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5089_01	HQ283676	TW_5089_01		2001-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_50995_2012	MG756749	TW_50995_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_50996_2015	MG756693	TW_50996_2015		2015-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_51010_2012	MG756750	TW_51010_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_51031_2015	MG756694	TW_51031_2015		2015-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_51045_2012	MG756751	TW_51045_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5110_00	HQ283550	TW_5110_00		2000-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_51126_2012	MG756752	TW_51126_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_51135_2012	MG756753	TW_51135_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_5185_00	HQ283551	TW_5185_00		2000-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5337_01	HQ283677	TW_5337_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5365_00	HQ283552	TW_5365_00		2000-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5373_01	HQ283678	TW_5373_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5390_98	HQ283890	TW_5390_98		1998-11-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_5405_00	HQ283553	TW_5405_00		2000-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5422_01	HQ283679	TW_5422_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5426_00	HQ283554	TW_5426_00		2000-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5447_00	HQ283555	TW_5447_00		2000-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5461_01	HQ283680	TW_5461_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5472_01	HQ283681	TW_5472_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5491_01	HQ283682	TW_5491_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5514_01	HQ283683	TW_5514_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5531_01	HQ283684	TW_5531_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5533_02	HQ283748	TW_5533_02		2002-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5536_01	HQ283685	TW_5536_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5567_01	HQ283686	TW_5567_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5580_01	HQ283687	TW_5580_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5611_02	HQ283749	TW_5611_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5612_01	HQ283688	TW_5612_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5633_01	HQ283689	TW_5633_01		2001-10-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5634_02	HQ283750	TW_5634_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5686_01	HQ283690	TW_5686_01		2001-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5762_02	HQ283751	TW_5762_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5817_02	HQ283752	TW_5817_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5824_01	HQ283691	TW_5824_01		2001-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5825_01	HQ283692	TW_5825_01		2001-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5837_02	HQ283753	TW_5837_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5843_02	HQ283754	TW_5843_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5861_02	HQ283755	TW_5861_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5863_02	HQ283756	TW_5863_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_5904_01	HQ283693	TW_5904_01		2001-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_593_02	HQ283706	TW_593_02		2002-01-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6006_02	HQ283757	TW_6006_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6103_02	HQ283758	TW_6103_02		2002-11-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6126_01	HQ283694	TW_6126_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_616_02	HQ283707	TW_616_02		2002-01-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6165_01	HQ283695	TW_6165_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6173_01	HQ283696	TW_6173_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6205_01	HQ283697	TW_6205_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6211_01	HQ283698	TW_6211_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6213_01	HQ283699	TW_6213_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6269_02	HQ283759	TW_6269_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6280_02	HQ283760	TW_6280_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6287_02	HQ283761	TW_6287_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6301_02	HQ283762	TW_6301_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6326_01	HQ283700	TW_6326_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6349_01	HQ283701	TW_6349_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6367_02	HQ283763	TW_6367_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6368_02	HQ283764	TW_6368_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6382_02	HQ283765	TW_6382_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6407_02	HQ283766	TW_6407_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_645_00	HQ283495	TW_645_00		2000-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_645_01	HQ283556	TW_645_01		2001-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6468_02	HQ283767	TW_6468_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6528_01	HQ283702	TW_6528_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6540_01	HQ283703	TW_6540_01		2001-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_655_02	HQ283708	TW_655_02		2002-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_6736_02	HQ283768	TW_6736_02		2002-12-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_690_02	HQ283709	TW_690_02		2002-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_70146_03	HQ283769	TW_70146_03		2003-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_70150_03	HQ283770	TW_70150_03		2003-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_70167_03	HQ283771	TW_70167_03		2003-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_70205_2005	MG756701	TW_70205_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_70233_03	HQ283772	TW_70233_03		2003-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_70389_2008	MG756708	TW_70389_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_70521_2005	MG756702	TW_70521_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_70576_03	HQ283775	TW_70576_03		2003-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_70751_2005	MG756703	TW_70751_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_70954_2008	MG756709	TW_70954_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_71215_2011	MG756722	TW_71215_2011		2011-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_71379_2008	MG756710	TW_71379_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_71650_2011	MG756723	TW_71650_2011		2011-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_71680_2008	MG756711	TW_71680_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_72031_2008	MG756712	TW_72031_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_72043_2007	MG756705	TW_72043_2007		2007-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_72219_2008	MG756713	TW_72219_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_725_01	HQ283557	TW_725_01		2001-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_72523_2008	MG756714	TW_72523_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_748_02	HQ283710	TW_748_02		2002-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_855_02	HQ283711	TW_855_02		2002-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_916_02	HQ283712	TW_916_02		2002-02-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_96050_2010	MG756719	TW_96050_2010		2010-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_96102_2005	MG756704	TW_96102_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_991_03	HQ283773	TW_991_03		2003-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW/1334/98	AF117619	TW/1334/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1457/98	AF117620	TW/1457/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1465/98	AF117621	TW/1465/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1524/98	AF117623	TW/1524/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1602/98	AF117626	TW/1602/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1657/98	AF117627	TW/1657/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1743/98	AF117629	TW/1743/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/1933/98	AF117631	TW/1933/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/2276/98	AF117634	TW/2276/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/2418/98	AF117635	TW/2418/98		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
TW/253/86	AF167996	TW/253/86		20XX-XX-XX	Unknown	Taiwan		Human_enterovirus_71
ULM275_GER04	FN665356	ULM275_GER04		2004-XX-XX	Unknown	Germany	Enterovirus_71	Human_enterovirus_71
ULM63_GER07	FN665361	ULM63_GER07		2007-XX-XX	Unknown	Germany	Enterovirus_71	Human_enterovirus_71
ULM705_DEU00	HG934178	ULM705_DEU00		2000-XX-XX	Human	Germany		Human_enterovirus_71
ULM705_GER00	FN665350	ULM705_GER00		2000-XX-XX	Unknown	Germany	Enterovirus_71	Human_enterovirus_71
UNKNOWN_GQ891758	GQ891758	UNKNOWN_GQ891758		2008-05-15	Human	China		Human_enterovirus_71
UNKNOWN_HZ411062	HZ411062	UNKNOWN_HZ411062		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_HZ411063	HZ411063	UNKNOWN_HZ411063		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_HZ411064	HZ411064	UNKNOWN_HZ411064		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_KY115200	KY115200	UNKNOWN_KY115200		2014-04-11	Unknown	Thailand	A	Human_enterovirus_71
UNKNOWN_LQ076627	LQ076627	UNKNOWN_LQ076627		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LQ076629	LQ076629	UNKNOWN_LQ076629		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LQ076631	LQ076631	UNKNOWN_LQ076631		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LQ840035	LQ840035	UNKNOWN_LQ840035		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LX275921	LX275921	UNKNOWN_LX275921		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LY628311	LY628311	UNKNOWN_LY628311		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LY795454	LY795454	UNKNOWN_LY795454		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LY916069	LY916069	UNKNOWN_LY916069		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_LY988351	LY988351	UNKNOWN_LY988351		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MA161859	MA161859	UNKNOWN_MA161859		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MA648879	MA648879	UNKNOWN_MA648879		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MA816552	MA816552	UNKNOWN_MA816552		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MA816553	MA816553	UNKNOWN_MA816553		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MA816554	MA816554	UNKNOWN_MA816554		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MA895450	MA895450	UNKNOWN_MA895450		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_MC430578	MC430578	UNKNOWN_MC430578		20XX-XX-XX	Unknown	?		Human_enterovirus_71
UNKNOWN_OG149350	OG149350	UNKNOWN_OG149350		20XX-XX-XX	Unknown	?		Human_enterovirus_71
USA/2016/19519	KY888025	USA/2016/19519		2016-XX-XX	Human	USA		Human_enterovirus_71
USA/2016/19522	KY888026	USA/2016/19522		2016-XX-XX	Human	USA		Human_enterovirus_71
USA/2018_23092	MK652139	USA/2018_23092		2018-11-XX	Human	USA		Human_enterovirus_71
USA/2018_23124	MK800119	USA/2018_23124		2018-XX-XX	Human	USA		Human_enterovirus_71
USA/2018_23296	MT081373	USA/2018_23296		2018-XX-XX	Human	USA		Human_enterovirus_71
USA/2018_23297	MT081374	USA/2018_23297		2018-XX-XX	Human	USA		Human_enterovirus_71
USA/2018_23298	MT081375	USA/2018_23298		2018-XX-XX	Human	USA		Human_enterovirus_71
USA/AK/2016_19516	MG976581	USA/AK/2016_19516		2016-XX-XX	Human	USA		Human_enterovirus_71
USA/CO/2018_23026	MH718269	USA/CO/2018_23026		2018-XX-XX	Human	USA		Human_enterovirus_71
V_11373/EV71/Kanagawa/1993	AB081369	V_11373/EV71/Kanagawa/1993		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_11374/EV71/Kanagawa/1993	AB081370	V_11374/EV71/Kanagawa/1993		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_11911/EV71/Kanagawa/1994	AB081371	V_11911/EV71/Kanagawa/1994		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_11941/EV71/Kanagawa/1994	AB081372	V_11941/EV71/Kanagawa/1994		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_11954/EV71/Kanagawa/1994	AB081373	V_11954/EV71/Kanagawa/1994		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_12658/EV71/Kanagawa/1995	AB081374	V_12658/EV71/Kanagawa/1995		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_14375/EV71/Kanagawa/1997	AB081375	V_14375/EV71/Kanagawa/1997		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_14389/EV71/Kanagawa/1997	AB081376	V_14389/EV71/Kanagawa/1997		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_14405/EV71/Kanagawa/1997	AB081377	V_14405/EV71/Kanagawa/1997		20XX-XX-XX	Human	Japan		Human_enterovirus_71
V_14429/EV71/Kanagawa/1997	AB081378	V_14429/EV71/Kanagawa/1997		20XX-XX-XX	Human	Japan		Human_enterovirus_71
